#chr	start	stop	name	score	strand	p.value
chrX	103727120	103727339	site75595	15.4839	-	2.59e-06
chrX	103775832	103776051	site75596	13.3871	-	8.64e-06
chrX	103817568	103817787	site75597	18.4677	-	3.48e-07
chrX	103845158	103845377	site75598	14.9839	+	3.49e-06
chrX	103918082	103918301	site75599	13.3871	+	8.64e-06
chrX	103939986	103940205	site75600	14.1452	-	5.67e-06
chrX	103941667	103941886	site75601	17.7581	-	5.81e-07
chrX	103975761	103975980	site75602	14.1935	-	5.52e-06
chrX	103999363	103999582	site75603	14.1935	+	5.52e-06
chrX	104013487	104013706	site75604	15.9032	+	2e-06
chrX	104015165	104015384	site75605	13.9194	-	6.44e-06
chrX	104062881	104063100	site75606	14.1935	+	5.52e-06
chrX	104098230	104098449	site75607	20.3065	+	7.84e-08
chrX	104136496	104136715	site75608	21.6935	-	2.14e-08
chrX	104166279	104166498	site75609	17.629	+	6.36e-07
chrX	104195569	104195788	site75610	17.2742	+	8.13e-07
chrX	104204669	104204888	site75611	14.7419	+	4.03e-06
chrX	104239664	104239883	site75612	13.6129	+	7.63e-06
chrX	104253655	104253874	site75613	13.9355	-	6.38e-06
chrX	104305760	104305979	site75614	15.2419	+	2.99e-06
chrX	104343776	104343995	site75615	16.9032	-	1.04e-06
chrX	104370183	104370402	site75616	14.1774	-	5.57e-06
chrX	104398693	104398912	site75617	13.6129	+	7.63e-06
chrX	104482852	104483071	site75618	16.7742	+	1.14e-06
chrX	104641057	104641276	site75619	16.2581	+	1.59e-06
chrX	104668626	104668845	site75620	17.2742	+	8.13e-07
chrX	104771195	104771414	site75621	13.8871	+	6.56e-06
chrX	104804208	104804427	site75622	16.8871	+	1.06e-06
chrX	104813643	104813862	site75623	13.1613	-	9.76e-06
chrX	104913414	104913633	site75624	16.6129	+	1.27e-06
chrX	104922163	104922382	site75625	16.4516	-	1.41e-06
chrX	104922252	104922471	site75626	21.9194	-	1.7e-08
chrX	104922265	104922484	site75627	15.0323	+	3.39e-06
chrX	104972429	104972648	site75628	15.3065	+	2.88e-06
chrX	105092717	105092936	site75629	13.1613	-	9.76e-06
chrX	105183219	105183438	site75630	14.7581	-	3.99e-06
chrX	105190325	105190544	site75631	16.9839	-	9.9e-07
chrX	105210338	105210557	site75632	18.4194	-	3.6e-07
chrX	105224396	105224615	site75633	14.1129	+	5.78e-06
chrX	105259126	105259345	site75634	14.2742	+	5.27e-06
chrX	105322430	105322649	site75635	16.6452	-	1.24e-06
chrX	105397301	105397520	site75636	14.871	+	3.73e-06
chrX	105502253	105502472	site75637	13.6129	-	7.63e-06
chrX	105552517	105552736	site75638	17.5968	-	6.5e-07
chrX	105598191	105598410	site75639	15.3871	+	2.74e-06
chrX	105811779	105811998	site75640	13.6935	-	7.3e-06
chrX	105876751	105876970	site75641	17.4516	+	7.2e-07
chrX	106014116	106014335	site75642	13.1452	-	9.84e-06
chrX	106035159	106035378	site75643	13.7258	+	7.17e-06
chrX	106040013	106040232	site75644	19.0161	-	2.29e-07
chrX	106146916	106147135	site75645	14.1774	+	5.57e-06
chrX	106175291	106175510	site75646	15.371	-	2.77e-06
chrX	106185037	106185256	site75647	15.871	-	2.04e-06
chrX	106286008	106286227	site75648	14	-	6.16e-06
chrX	106325837	106326056	site75649	13.8387	+	6.74e-06
chrX	106326270	106326489	site75650	14.2419	+	5.37e-06
chrX	106336719	106336938	site75651	13.5484	-	7.91e-06
chrX	106378393	106378612	site75652	15.2742	+	2.94e-06
chrX	106419662	106419881	site75653	13.6129	+	7.63e-06
chrX	106441401	106441620	site75654	16.0484	+	1.82e-06
chrX	106481361	106481580	site75655	20.8226	+	4.93e-08
chrX	106584869	106585088	site75656	13.7742	-	6.98e-06
chrX	106791597	106791816	site75657	14.6452	-	4.26e-06
chrX	106863127	106863346	site75658	16.0645	+	1.8e-06
chrX	106874177	106874396	site75659	21.3226	+	3.09e-08
chrX	106894423	106894642	site75660	15.1935	+	3.08e-06
chrX	106898627	106898846	site75661	19.2097	+	1.97e-07
chrX	106954875	106955094	site75662	14.629	+	4.3e-06
chrX	107025625	107025844	site75663	17.0645	+	9.38e-07
chrX	107103057	107103276	site75664	14.9677	+	3.53e-06
chrX	107272414	107272633	site75665	14.5645	-	4.46e-06
chrX	107272655	107272874	site75666	14.129	+	5.72e-06
chrX	107325120	107325339	site75667	15.1935	-	3.08e-06
chrX	107344090	107344309	site75668	15.0484	+	3.36e-06
chrX	107361779	107361998	site75669	13.9032	+	6.5e-06
chrX	107417977	107418196	site75670	17.2581	-	8.22e-07
chrX	107429234	107429453	site75671	20.2419	-	8.29e-08
chrX	107448787	107449006	site75672	16.0323	-	1.84e-06
chrX	107603158	107603377	site75673	13.4677	+	8.26e-06
chrX	107655210	107655429	site75674	20.8387	+	4.85e-08
chrX	107718138	107718357	site75675	14.5	-	4.63e-06
chrX	107718166	107718385	site75676	14.6452	+	4.26e-06
chrX	107756822	107757041	site75677	14.7742	-	3.95e-06
chrX	107769120	107769339	site75678	15	+	3.46e-06
chrX	107775474	107775693	site75679	13.1935	-	9.59e-06
chrX	107777245	107777464	site75680	19.4355	-	1.64e-07
chrX	107894164	107894383	site75681	21.1935	-	3.49e-08
chrX	107903146	107903365	site75682	13.129	-	9.93e-06
chrX	107978794	107979013	site75683	18.4194	-	3.6e-07
chrX	107997740	107997959	site75684	13.5645	-	7.84e-06
chrX	108001529	108001748	site75685	17.2581	-	8.22e-07
chrX	108020616	108020835	site75686	13.1613	+	9.76e-06
chrX	108050890	108051109	site75687	14.5645	+	4.46e-06
chrX	108131149	108131368	site75688	14.371	+	4.99e-06
chrX	108139419	108139638	site75689	16.6129	-	1.27e-06
chrX	108165512	108165731	site75690	13.129	+	9.93e-06
chrX	108198703	108198922	site75691	13.7903	-	6.92e-06
chrX	108199753	108199972	site75692	17.0645	+	9.38e-07
chrX	108204262	108204481	site75693	13.9839	+	6.21e-06
chrX	108224768	108224987	site75694	19.5484	+	1.5e-07
chrX	108277307	108277526	site75695	13.6452	+	7.5e-06
chrX	108292156	108292375	site75696	14.2097	+	5.47e-06
chrX	108304326	108304545	site75697	19.2742	-	1.87e-07
chrX	108478191	108478410	site75698	15.0968	-	3.27e-06
chrX	108584702	108584921	site75699	17.0484	+	9.48e-07
chrX	108642301	108642520	site75700	16.7258	-	1.18e-06
chrX	108699432	108699651	site75701	16.4355	+	1.42e-06
chrX	108712982	108713201	site75702	13.7097	-	7.24e-06
chrX	108735162	108735381	site75703	13.6774	-	7.37e-06
chrX	108851646	108851865	site75704	13.3065	-	9.02e-06
chrX	108902979	108903198	site75705	17.7097	-	6.01e-07
chrX	108946053	108946272	site75706	13.7419	+	7.11e-06
chrX	109031961	109032180	site75707	14.2903	-	5.22e-06
chrX	109054340	109054559	site75708	14.0484	-	5.99e-06
chrX	109307481	109307700	site75709	13.2903	+	9.1e-06
chrX	109309150	109309369	site75710	13.5	-	8.12e-06
chrX	109384889	109385108	site75711	14.0645	-	5.94e-06
chrX	109485795	109486014	site75712	14.0484	-	5.99e-06
chrX	109564401	109564620	site75713	13.4355	-	8.41e-06
chrX	109603998	109604217	site75714	13.6935	+	7.3e-06
chrX	109632998	109633217	site75715	16.8226	-	1.1e-06
chrX	109635281	109635500	site75716	14.0968	-	5.83e-06
chrX	109692370	109692589	site75717	13.3548	-	8.79e-06
chrX	109713070	109713289	site75718	15.9032	+	2e-06
chrX	109856983	109857202	site75719	17.5968	-	6.5e-07
chrX	109863209	109863428	site75720	14.1452	+	5.67e-06
chrX	109886212	109886431	site75721	18.5484	-	3.27e-07
chrX	109889757	109889976	site75722	15.1452	-	3.17e-06
chrX	109890981	109891200	site75723	17.7258	-	5.94e-07
chrX	109902832	109903051	site75724	13.6613	-	7.43e-06
chrX	109915203	109915422	site75725	16.8387	-	1.09e-06
chrX	109944862	109945081	site75726	13.6613	+	7.43e-06
chrX	110146636	110146855	site75727	18.5161	-	3.36e-07
chrX	110156243	110156462	site75728	22.8871	+	5.62e-09
chrX	110167964	110168183	site75729	23	+	4.85e-09
chrX	110213423	110213642	site75730	15.4355	-	2.66e-06
chrX	110238659	110238878	site75731	14.1452	+	5.67e-06
chrX	110319785	110320004	site75732	15.0484	+	3.36e-06
chrX	110359424	110359643	site75733	13.629	-	7.57e-06
chrX	110378712	110378931	site75734	13.5968	-	7.7e-06
chrX	110408228	110408447	site75735	14.6129	-	4.34e-06
chrX	110413214	110413433	site75736	22.5806	-	8.19e-09
chrX	110414214	110414433	site75737	15	-	3.46e-06
chrX	110425303	110425522	site75738	16.6935	+	1.2e-06
chrX	110450155	110450374	site75739	18.8226	+	2.66e-07
chrX	110491816	110492035	site75740	14.3387	+	5.08e-06
chrX	110621547	110621766	site75741	13.5806	+	7.77e-06
chrX	110626929	110627148	site75742	13.6935	+	7.3e-06
chrX	110665757	110665976	site75743	18.5968	-	3.16e-07
chrX	110711437	110711656	site75744	15.5968	+	2.41e-06
chrX	110741487	110741706	site75745	14.129	-	5.72e-06
chrX	110753030	110753249	site75746	13.6774	+	7.37e-06
chrX	110788171	110788390	site75747	13.5323	+	7.98e-06
chrX	110837045	110837264	site75748	15.9032	+	2e-06
chrX	110847386	110847605	site75749	15.371	-	2.77e-06
chrX	110852276	110852495	site75750	16.2097	-	1.64e-06
chrX	110982936	110983155	site75751	14.5484	-	4.5e-06
chrX	110992696	110992915	site75752	17.5161	+	6.88e-07
chrX	111007321	111007540	site75753	15.129	+	3.2e-06
chrX	111098900	111099119	site75754	19.7742	+	1.24e-07
chrX	111100260	111100479	site75755	17.0323	-	9.58e-07
chrX	111168399	111168618	site75756	13.2581	+	9.26e-06
chrX	111244328	111244547	site75757	19.871	-	1.14e-07
chrX	111333341	111333560	site75758	16.2097	+	1.64e-06
chrX	111374776	111374995	site75759	13.5968	-	7.7e-06
chrX	111398338	111398557	site75760	14.8226	+	3.84e-06
chrX	111445605	111445824	site75761	21	-	4.17e-08
chrX	111463260	111463479	site75762	14.2742	+	5.27e-06
chrX	111652823	111653042	site75763	14.8871	-	3.7e-06
chrX	111680996	111681215	site75764	21.0484	-	4e-08
chrX	111719904	111720123	site75765	18.6129	+	3.12e-07
chrX	111823142	111823361	site75766	14.6935	+	4.14e-06
chrX	111832704	111832923	site75767	15.8226	+	2.1e-06
chrX	111869647	111869866	site75768	13.3387	+	8.86e-06
chrX	111925876	111926095	site75769	16.4194	+	1.44e-06
chrX	111962300	111962519	site75770	14.5	-	4.63e-06
chrX	112044087	112044306	site75771	14.2581	-	5.32e-06
chrX	112063138	112063357	site75772	14.0968	+	5.83e-06
chrX	112065965	112066184	site75773	15.8548	-	2.06e-06
chrX	112085814	112086033	site75774	15.3871	-	2.74e-06
chrX	112114816	112115035	site75775	15.871	-	2.04e-06
chrX	112132777	112132996	site75776	14.9032	-	3.66e-06
chrX	112147294	112147513	site75777	13.129	-	9.93e-06
chrX	112178392	112178611	site75778	13.5161	+	8.05e-06
chrX	112238920	112239139	site75779	13.3387	-	8.86e-06
chrX	112368473	112368692	site75780	18.0645	-	4.67e-07
chrX	112459462	112459681	site75781	13.2742	-	9.18e-06
chrX	112574905	112575124	site75782	14.371	-	4.99e-06
chrX	112642425	112642644	site75783	14.0806	-	5.88e-06
chrX	112731872	112732091	site75784	13.9194	-	6.44e-06
chrX	112760775	112760994	site75785	19.629	+	1.4e-07
chrX	112855480	112855699	site75786	13.8226	+	6.8e-06
chrX	112941519	112941738	site75787	14.871	-	3.73e-06
chrX	113001922	113002141	site75788	14.6774	-	4.18e-06
chrX	113014685	113014904	site75789	14.6613	+	4.22e-06
chrX	113116830	113117049	site75790	14.871	+	3.73e-06
chrX	113157592	113157811	site75791	13.4839	+	8.19e-06
chrX	113188017	113188236	site75792	15.6129	+	2.39e-06
chrX	113195084	113195303	site75793	15.629	-	2.37e-06
chrX	113260529	113260748	site75794	15.6129	+	2.39e-06
chrX	113276076	113276295	site75795	13.9032	-	6.5e-06
chrX	113304130	113304349	site75796	15.129	+	3.2e-06
chrX	113345669	113345888	site75797	15.6129	+	2.39e-06
chrX	113390605	113390824	site75798	14.8548	+	3.77e-06
chrX	113416115	113416334	site75799	13.7097	-	7.24e-06
chrX	113741830	113742049	site75800	13.2258	-	9.42e-06
chrX	113914694	113914913	site75801	14.2581	-	5.32e-06
chrX	113929062	113929281	site75802	13.5323	+	7.98e-06
chrX	113947623	113947842	site75803	14.371	+	4.99e-06
chrX	113973721	113973940	site75804	13.3387	-	8.86e-06
chrX	114047315	114047534	site75805	13.3065	+	9.02e-06
chrX	114075161	114075380	site75806	17.629	-	6.36e-07
chrX	114078680	114078899	site75807	13.3226	-	8.94e-06
chrX	114118907	114119126	site75808	14.6935	+	4.14e-06
chrX	114162154	114162373	site75809	15.1129	+	3.23e-06
chrX	114184094	114184313	site75810	14	+	6.16e-06
chrX	114344866	114345085	site75811	15.5484	+	2.49e-06
chrX	114483946	114484165	site75812	14.6129	+	4.34e-06
chrX	114611105	114611324	site75813	18.629	+	3.08e-07
chrX	114626394	114626613	site75814	16.6452	+	1.24e-06
chrX	114718001	114718220	site75815	16.629	-	1.25e-06
chrX	114774761	114774980	site75816	14.3387	+	5.08e-06
chrX	114946908	114947127	site75817	13.6129	+	7.63e-06
chrX	115018118	115018337	site75818	18.7419	-	2.83e-07
chrX	115196537	115196756	site75819	14.2742	-	5.27e-06
chrX	115226987	115227206	site75820	15.3065	+	2.88e-06
chrX	115330622	115330841	site75821	20.7581	+	5.22e-08
chrX	115437403	115437622	site75822	13.5161	+	8.05e-06
chrX	115440542	115440761	site75823	14.8065	+	3.88e-06
chrX	115499566	115499785	site75824	15.3387	+	2.82e-06
chrX	115507647	115507866	site75825	15.871	-	2.04e-06
chrX	115547553	115547772	site75826	14.2742	-	5.27e-06
chrX	115643013	115643232	site75827	17.1613	-	8.78e-07
chrX	115650999	115651218	site75828	15	+	3.46e-06
chrX	115672310	115672529	site75829	13.2419	-	9.34e-06
chrX	115690697	115690916	site75830	20.8387	-	4.85e-08
chrX	115708486	115708705	site75831	13.2742	-	9.18e-06
chrX	115906612	115906831	site75832	14.9355	+	3.59e-06
chrX	115912350	115912569	site75833	15.5968	-	2.41e-06
chrX	115946412	115946631	site75834	16.8065	+	1.11e-06
chrX	115958647	115958866	site75835	14.9677	-	3.53e-06
chrX	115960973	115961192	site75836	13.7258	-	7.17e-06
chrX	115988906	115989125	site75837	13.2903	+	9.1e-06
chrX	116011615	116011834	site75838	13.5806	+	7.77e-06
chrX	116182205	116182424	site75839	13.8065	-	6.86e-06
chrX	116205038	116205257	site75840	16.7419	+	1.16e-06
chrX	116231601	116231820	site75841	17.4677	+	7.11e-07
chrX	116245282	116245501	site75842	17.7097	+	6.01e-07
chrX	116409375	116409594	site75843	13.2258	-	9.42e-06
chrX	116463646	116463865	site75844	15.7097	-	2.25e-06
chrX	116490196	116490415	site75845	14.3065	+	5.18e-06
chrX	116618446	116618665	site75846	14.3387	+	5.08e-06
chrX	116749955	116750174	site75847	13.2903	+	9.1e-06
chrX	116916024	116916243	site75848	17.5323	+	6.8e-07
chrX	116934577	116934796	site75849	13.8226	-	6.8e-06
chrX	116986602	116986821	site75850	14.0806	+	5.88e-06
chrX	117120784	117121003	site75851	15.5161	+	2.54e-06
chrX	117126709	117126928	site75852	15.5161	-	2.54e-06
chrX	117382045	117382264	site75853	13.1935	+	9.59e-06
chrX	117397185	117397404	site75854	15.6129	-	2.39e-06
chrX	117422802	117423021	site75855	15.0968	+	3.27e-06
chrX	117514116	117514335	site75856	13.8226	-	6.8e-06
chrX	117521493	117521712	site75857	14.6613	-	4.22e-06
chrX	117585074	117585293	site75858	14.0484	+	5.99e-06
chrX	117651075	117651294	site75859	15.0968	+	3.27e-06
chrX	117887852	117888071	site75860	13.5	+	8.12e-06
chrX	117984776	117984995	site75861	14.6774	-	4.18e-06
chrX	117998945	117999164	site75862	14.6129	-	4.34e-06
chrX	118137258	118137477	site75863	13.129	-	9.93e-06
chrX	118183695	118183914	site75864	17.3871	-	7.52e-07
chrX	118226126	118226345	site75865	13.6774	-	7.37e-06
chrX	118254695	118254914	site75866	14.6452	-	4.26e-06
chrX	118279942	118280161	site75867	15.871	-	2.04e-06
chrX	118346355	118346574	site75868	13.2419	+	9.34e-06
chrX	118419074	118419293	site75869	16.3871	-	1.47e-06
chrX	118452995	118453214	site75870	13.4677	+	8.26e-06
chrX	118458715	118458934	site75871	14.5	-	4.63e-06
chrX	118459585	118459804	site75872	15.4677	+	2.61e-06
chrX	118486220	118486439	site75873	13.1774	+	9.67e-06
chrX	118601576	118601795	site75874	13.5161	-	8.05e-06
chrX	118603988	118604207	site75875	19.1452	+	2.07e-07
chrX	118638066	118638285	site75876	13.9355	+	6.38e-06
chrX	118644459	118644678	site75877	18.7419	+	2.83e-07
chrX	118699202	118699421	site75878	15.4677	-	2.61e-06
chrX	118751914	118752133	site75879	13.2742	+	9.18e-06
chrX	118753351	118753570	site75880	13.6452	+	7.5e-06
chrX	118807480	118807699	site75881	15.5968	-	2.41e-06
chrX	118839380	118839599	site75882	21.3387	+	3.03e-08
chrX	118847700	118847919	site75883	18.1774	+	4.3e-07
chrX	118848801	118849020	site75884	15.4194	-	2.69e-06
chrX	118992584	118992803	site75885	13.7258	-	7.17e-06
chrX	119005006	119005225	site75886	13.3387	+	8.86e-06
chrX	119038640	119038859	site75887	13.1774	+	9.67e-06
chrX	119145242	119145461	site75888	17.8387	+	5.49e-07
chrX	119147576	119147795	site75889	16.5968	+	1.28e-06
chrX	119169817	119170036	site75890	14.8065	+	3.88e-06
chrX	119181562	119181781	site75891	15.9677	-	1.92e-06
chrX	119218328	119218547	site75892	13.6935	-	7.3e-06
chrX	119266472	119266691	site75893	15.1452	-	3.17e-06
chrX	119288977	119289196	site75894	16.9839	+	9.9e-07
chrX	119299906	119300125	site75895	15.0484	-	3.36e-06
chrX	119387439	119387658	site75896	15.8548	+	2.06e-06
chrX	119389918	119390137	site75897	14.0323	+	6.05e-06
chrX	119417923	119418142	site75898	14.2903	+	5.22e-06
chrX	119469093	119469312	site75899	13.3548	+	8.79e-06
chrX	119482736	119482955	site75900	16.2903	+	1.56e-06
chrX	119488833	119489052	site75901	16.0806	+	1.79e-06
chrX	119512560	119512779	site75902	15.5806	-	2.44e-06
chrX	119539955	119540174	site75903	14.7097	-	4.1e-06
chrX	119694609	119694828	site75904	17.5968	-	6.5e-07
chrX	119728566	119728785	site75905	14.629	+	4.3e-06
chrX	119729998	119730217	site75906	14.3387	-	5.08e-06
chrX	119880919	119881138	site75907	17.5323	-	6.8e-07
chrX	119887693	119887912	site75908	14.5484	-	4.5e-06
chrX	119948440	119948659	site75909	13.3871	+	8.64e-06
chrX	119981742	119981961	site75910	15.8226	+	2.1e-06
chrX	119990834	119991053	site75911	14.2742	-	5.27e-06
chrX	120028455	120028674	site75912	13.8548	+	6.68e-06
chrX	120039183	120039402	site75913	16.9355	+	1.02e-06
chrX	120072476	120072695	site75914	13.6452	+	7.5e-06
chrX	120085662	120085881	site75915	17.7581	+	5.81e-07
chrX	120150421	120150640	site75916	17.7581	-	5.81e-07
chrX	120163607	120163826	site75917	13.6452	-	7.5e-06
chrX	120196963	120197182	site75918	16.9355	-	1.02e-06
chrX	120213770	120213989	site75919	17	-	9.79e-07
chrX	120250542	120250761	site75920	14.6774	-	4.18e-06
chrX	120250680	120250899	site75921	13.1452	-	9.84e-06
chrX	120335326	120335545	site75922	17.1935	-	8.59e-07
chrX	120365369	120365588	site75923	14.9839	+	3.49e-06
chrX	120380812	120381031	site75924	14.6935	+	4.14e-06
chrX	120450266	120450485	site75925	16.3548	-	1.5e-06
chrX	120452244	120452463	site75926	18.3226	-	3.87e-07
chrX	120486077	120486296	site75927	13.5645	-	7.84e-06
chrX	120522911	120523130	site75928	13.6452	+	7.5e-06
chrX	120536819	120537038	site75929	13.8065	-	6.86e-06
chrX	120664196	120664415	site75930	17.3387	-	7.78e-07
chrX	120770067	120770286	site75931	16.0645	-	1.8e-06
chrX	120771373	120771592	site75932	13.6774	+	7.37e-06
chrX	120790104	120790323	site75933	17.8871	+	5.3e-07
chrX	120838609	120838828	site75934	13.5	+	8.12e-06
chrX	120857270	120857489	site75935	13.6774	-	7.37e-06
chrX	120857442	120857661	site75936	17.6613	-	6.22e-07
chrX	120992381	120992600	site75937	14.1452	-	5.67e-06
chrX	120994478	120994697	site75938	13.5484	+	7.91e-06
chrX	121115720	121115939	site75939	13.7258	+	7.17e-06
chrX	121180040	121180259	site75940	16.5645	+	1.31e-06
chrX	121203012	121203231	site75941	14.7581	+	3.99e-06
chrX	121308598	121308817	site75942	16.5484	+	1.32e-06
chrX	121407582	121407801	site75943	13.5	+	8.12e-06
chrX	121432418	121432637	site75944	14.7097	-	4.1e-06
chrX	121454402	121454621	site75945	14.4516	+	4.76e-06
chrX	121545412	121545631	site75946	16.5645	-	1.31e-06
chrX	121604761	121604980	site75947	16.0323	-	1.84e-06
chrX	121859014	121859233	site75948	18.9677	+	2.38e-07
chrX	122098036	122098255	site75949	14.371	-	4.99e-06
chrX	122113474	122113693	site75950	15.4355	+	2.66e-06
chrX	122236977	122237196	site75951	13.7258	+	7.17e-06
chrX	122237105	122237324	site75952	14.4516	+	4.76e-06
chrX	122336192	122336411	site75953	15.0968	-	3.27e-06
chrX	122439072	122439291	site75954	14.0323	+	6.05e-06
chrX	122446584	122446803	site75955	16.5645	-	1.31e-06
chrX	122587017	122587236	site75956	13.3548	-	8.79e-06
chrX	122637526	122637745	site75957	13.1774	+	9.67e-06
chrX	122777878	122778097	site75958	13.9194	-	6.44e-06
chrX	122818279	122818498	site75959	14.8548	-	3.77e-06
chrX	122880795	122881014	site75960	16.5645	-	1.31e-06
chrX	122907486	122907705	site75961	15.6129	-	2.39e-06
chrX	122915103	122915322	site75962	16.1935	-	1.66e-06
chrX	122981655	122981874	site75963	13.2581	+	9.26e-06
chrX	122986685	122986904	site75964	14.1452	+	5.67e-06
chrX	123084235	123084454	site75965	13.7419	-	7.11e-06
chrX	123143574	123143793	site75966	14.2581	+	5.32e-06
chrX	123173933	123174152	site75967	15.8871	+	2.02e-06
chrX	123176718	123176937	site75968	16.5645	+	1.31e-06
chrX	123181146	123181365	site75969	13.6129	-	7.63e-06
chrX	123278116	123278335	site75970	15.2097	+	3.05e-06
chrX	123282397	123282616	site75971	13.2097	+	9.51e-06
chrX	123321333	123321552	site75972	13.2581	+	9.26e-06
chrX	123450294	123450513	site75973	13.129	+	9.93e-06
chrX	123458034	123458253	site75974	14.2097	+	5.47e-06
chrX	123482092	123482311	site75975	13.6774	+	7.37e-06
chrX	123514453	123514672	site75976	17.4516	-	7.2e-07
chrX	123570422	123570641	site75977	14.3387	-	5.08e-06
chrX	123570586	123570805	site75978	13.5645	-	7.84e-06
chrX	123641523	123641742	site75979	13.6935	-	7.3e-06
chrX	123648927	123649146	site75980	14.7903	+	3.91e-06
chrX	123770541	123770760	site75981	16.6774	-	1.21e-06
chrX	123777847	123778066	site75982	14.6452	+	4.26e-06
chrX	123833434	123833653	site75983	18.871	+	2.56e-07
chrX	123880778	123880997	site75984	15.2419	-	2.99e-06
chrX	123884901	123885120	site75985	15.0484	+	3.36e-06
chrX	123960419	123960638	site75986	14.4839	+	4.68e-06
chrX	124098181	124098400	site75987	13.9839	+	6.21e-06
chrX	124200188	124200407	site75988	13.5484	+	7.91e-06
chrX	124211411	124211630	site75989	18.0806	+	4.61e-07
chrX	124388657	124388876	site75990	22.4194	+	9.88e-09
chrX	124406747	124406966	site75991	13.7419	+	7.11e-06
chrX	124541957	124542176	site75992	13.3226	-	8.94e-06
chrX	124592811	124593030	site75993	13.8065	+	6.86e-06
chrX	124624779	124624998	site75994	15.1452	-	3.17e-06
chrX	124712007	124712226	site75995	16.2903	-	1.56e-06
chrX	124957516	124957735	site75996	18.8871	+	2.53e-07
chrX	125042539	125042758	site75997	15.5161	+	2.54e-06
chrX	125057797	125058016	site75998	13.8387	+	6.74e-06
chrX	125093921	125094140	site75999	14.371	-	4.99e-06
chrX	125131236	125131455	site76000	14.0645	-	5.94e-06
chrX	125132368	125132587	site76001	19.5484	+	1.5e-07
chrX	125191890	125192109	site76002	16.6452	-	1.24e-06
chrX	125312019	125312238	site76003	14.4677	-	4.72e-06
chrX	125384957	125385176	site76004	13.5645	+	7.84e-06
chrX	125432895	125433114	site76005	13.371	+	8.71e-06
chrX	125436950	125437169	site76006	16.8871	+	1.06e-06
chrX	125461748	125461967	site76007	14.5968	-	4.38e-06
chrX	125536569	125536788	site76008	13.7258	-	7.17e-06
chrX	125627773	125627992	site76009	14.7097	-	4.1e-06
chrX	125636184	125636403	site76010	15.0968	-	3.27e-06
chrX	125714968	125715187	site76011	14.8065	-	3.88e-06
chrX	125772211	125772430	site76012	14.2097	+	5.47e-06
chrX	125788560	125788779	site76013	14.5968	+	4.38e-06
chrX	125810571	125810790	site76014	15.0968	-	3.27e-06
chrX	125895276	125895495	site76015	13.7258	+	7.17e-06
chrX	125992256	125992475	site76016	16.6774	-	1.21e-06
chrX	125998499	125998718	site76017	15.9032	+	2e-06
chrX	126029578	126029797	site76018	13.5806	-	7.77e-06
chrX	126041681	126041900	site76019	15.0968	+	3.27e-06
chrX	126054266	126054485	site76020	13.3871	-	8.64e-06
chrX	126137973	126138192	site76021	17.1129	+	9.07e-07
chrX	126141118	126141337	site76022	13.5	-	8.12e-06
chrX	126237808	126238027	site76023	14.9516	+	3.56e-06
chrX	126401235	126401454	site76024	13.5645	-	7.84e-06
chrX	126408722	126408941	site76025	14.0968	+	5.83e-06
chrX	126510708	126510927	site76026	13.4839	+	8.19e-06
chrX	126765361	126765580	site76027	14.9032	+	3.66e-06
chrX	126771735	126771954	site76028	16.7258	-	1.18e-06
chrX	126877362	126877581	site76029	13.5645	+	7.84e-06
chrX	126884135	126884354	site76030	13.5968	-	7.7e-06
chrX	126982339	126982558	site76031	13.3065	-	9.02e-06
chrX	127152321	127152540	site76032	13.3548	-	8.79e-06
chrX	127153732	127153951	site76033	16.0323	+	1.84e-06
chrX	127210377	127210596	site76034	14.0484	-	5.99e-06
chrX	127374808	127375027	site76035	14.8387	+	3.8e-06
chrX	127470059	127470278	site76036	14.3548	+	5.04e-06
chrX	127473239	127473458	site76037	13.7258	-	7.17e-06
chrX	128098291	128098510	site76038	16.1613	+	1.7e-06
chrX	128130108	128130327	site76039	13.629	+	7.57e-06
chrX	128278086	128278305	site76040	14.5645	+	4.46e-06
chrX	128368829	128369048	site76041	15.4194	+	2.69e-06
chrX	128560730	128560949	site76042	14.2097	-	5.47e-06
chrX	128674343	128674562	site76043	13.6935	-	7.3e-06
chrX	128722007	128722226	site76044	15.6774	-	2.3e-06
chrX	128727089	128727308	site76045	18.0968	-	4.56e-07
chrX	128781594	128781813	site76046	18.7742	-	2.76e-07
chrX	128782089	128782308	site76047	13.7742	-	6.98e-06
chrX	128800223	128800442	site76048	15.629	-	2.37e-06
chrX	128817017	128817236	site76049	16.2742	+	1.58e-06
chrX	128975808	128976027	site76050	13.6774	-	7.37e-06
chrX	128986201	128986420	site76051	13.9194	-	6.44e-06
chrX	128992670	128992889	site76052	20.6613	-	5.71e-08
chrX	129115218	129115437	site76053	17.7097	-	6.01e-07
chrX	129158613	129158832	site76054	15.9194	-	1.98e-06
chrX	129240446	129240665	site76055	13.6129	+	7.63e-06
chrX	129255608	129255827	site76056	14.2258	+	5.42e-06
chrX	129318449	129318668	site76057	15.5323	+	2.51e-06
chrX	129359318	129359537	site76058	13.5968	+	7.7e-06
chrX	129360294	129360513	site76059	21.1613	-	3.6e-08
chrX	129502331	129502550	site76060	13.9516	+	6.33e-06
chrX	129598773	129598992	site76061	13.5161	+	8.05e-06
chrX	129601213	129601432	site76062	20.9194	+	4.5e-08
