#chr	start	stop	name	score	strand	p.value
chr19	18419172	18419383	site11841	14.7273	-	6.44e-06
chr19	18419173	18419384	site11842	16.7273	+	1.67e-06
chr19	18428951	18429162	site11843	15.4364	+	3.1e-06
chr19	18449719	18449930	site11844	15.5455	-	2.86e-06
chr19	18571709	18571920	site11845	15.6545	-	2.38e-06
chr19	18683414	18683625	site11846	17.4182	-	9.54e-07
chr19	18683415	18683626	site11847	16.4364	+	1.91e-06
chr19	18683454	18683665	site11848	15.1273	-	4.53e-06
chr19	18683455	18683666	site11849	16.7455	+	1.43e-06
chr19	18683483	18683694	site11850	14.6182	-	7.63e-06
chr19	18683484	18683695	site11851	18.2364	+	2.38e-07
chr19	18683521	18683732	site11852	15.1455	+	3.81e-06
chr19	18831740	18831951	site11853	14.7273	-	6.44e-06
chr19	18831741	18831952	site11854	16.7273	+	1.67e-06
chr19	18831824	18832035	site11855	16.7273	-	1.67e-06
chr19	18831825	18832036	site11856	14.7273	+	6.44e-06
chr19	18868931	18869142	site11857	14.4545	-	8.34e-06
chr19	19033452	19033663	site11858	17.7273	-	7.15e-07
chr19	19033453	19033664	site11859	15.1273	+	4.53e-06
chr19	19033483	19033694	site11860	18.2364	-	2.38e-07
chr19	19033484	19033695	site11861	14.6182	+	7.63e-06
chr19	19033517	19033728	site11862	15.6545	-	2.38e-06
chr19	19033734	19033945	site11863	17.7273	+	7.15e-07
chr19	19192669	19192880	site11864	16.7455	-	1.43e-06
chr19	19192670	19192881	site11865	15.1273	+	4.53e-06
chr19	19192787	19192998	site11866	15.6545	-	2.38e-06
chr19	19211795	19212006	site11867	16.4364	-	1.91e-06
chr19	19211796	19212007	site11868	17.9273	+	4.77e-07
chr19	19225059	19225270	site11869	14.9273	-	5.48e-06
chr19	19258681	19258892	site11870	15.7455	-	2.15e-06
chr19	19258682	19258893	site11871	14.2182	+	9.54e-06
chr19	19385825	19386036	site11872	16.7273	-	1.67e-06
chr19	19385826	19386037	site11873	14.7273	+	6.44e-06
chr19	19429040	19429251	site11874	15.6545	-	2.38e-06
chr19	19498296	19498507	site11875	14.6182	-	7.63e-06
chr19	19514214	19514425	site11876	17.7273	-	7.15e-07
chr19	19514215	19514426	site11877	15.1273	+	4.53e-06
chr19	19514278	19514489	site11878	14.8182	+	5.96e-06
chr19	19514283	19514494	site11879	17.9273	-	4.77e-07
chr19	19514284	19514495	site11880	16.4364	+	1.91e-06
chr19	19514443	19514654	site11881	14.7273	-	6.44e-06
chr19	19514444	19514655	site11882	15.7455	+	2.15e-06
chr19	19580035	19580246	site11883	16.7455	-	1.43e-06
chr19	19580036	19580247	site11884	15.1273	+	4.53e-06
chr19	19663229	19663440	site11885	16.7273	+	1.67e-06
chr19	19956237	19956448	site11886	14.4364	+	8.58e-06
chr19	21635699	21635910	site11887	14.3091	+	9.3e-06
chr19	22215369	22215580	site11888	14.6182	-	7.63e-06
chr19	23470295	23470506	site11889	14.1636	-	9.78e-06
chr19	23626565	23626776	site11890	15.2364	-	3.58e-06
chr19	23827608	23827819	site11891	15.3273	-	3.34e-06
chr19	28485466	28485677	site11892	15.2364	-	3.58e-06
chr19	29213071	29213282	site11893	16.7455	-	1.43e-06
chr19	29213072	29213283	site11894	14.6182	+	7.63e-06
chr19	29530210	29530421	site11895	15.7455	-	2.15e-06
chr19	29530211	29530422	site11896	14.2182	+	9.54e-06
chr19	29606094	29606305	site11897	16.4364	-	1.91e-06
chr19	29606095	29606306	site11898	16.4364	+	1.91e-06
chr19	29640353	29640564	site11899	15.2364	+	3.58e-06
chr19	29942358	29942569	site11900	14.5273	-	8.11e-06
chr19	29942388	29942599	site11901	14.9636	+	5.25e-06
chr19	29942393	29942604	site11902	18.2364	-	2.38e-07
chr19	29942539	29942750	site11903	14.6182	+	7.63e-06
chr19	30374895	30375106	site11904	14.5273	-	8.11e-06
chr19	30646247	30646458	site11905	15.5455	+	2.86e-06
chr19	31112247	31112458	site11906	15.2364	-	3.58e-06
chr19	31349663	31349874	site11907	14.6182	-	7.63e-06
chr19	32370010	32370221	site11908	17.2364	-	1.19e-06
chr19	32370011	32370222	site11909	14.2182	+	9.54e-06
chr19	32405168	32405379	site11910	14.8182	-	5.96e-06
chr19	32581079	32581290	site11911	18.2364	+	2.38e-07
chr19	32743091	32743302	site11912	16.7273	-	1.67e-06
chr19	32743092	32743303	site11913	14.2182	+	9.54e-06
chr19	33176889	33177100	site11914	17.9273	-	4.77e-07
chr19	33176890	33177101	site11915	17.4182	+	9.54e-07
chr19	33225720	33225931	site11916	16.4364	-	1.91e-06
chr19	33301338	33301549	site11917	14.9636	-	5.25e-06
chr19	33302407	33302618	site11918	15.0364	+	5.01e-06
chr19	33387938	33388149	site11919	15.5455	-	2.86e-06
chr19	33389781	33389992	site11920	16.7455	-	1.43e-06
chr19	33443866	33444077	site11921	14.2182	-	9.54e-06
chr19	33443867	33444078	site11922	16.7273	+	1.67e-06
chr19	33622106	33622317	site11923	14.4545	+	8.34e-06
chr19	33622235	33622446	site11924	15.5455	-	2.86e-06
chr19	33755461	33755672	site11925	15.1273	-	4.53e-06
chr19	33778988	33779199	site11926	14.6182	+	7.63e-06
chr19	34134439	34134650	site11927	15.1273	-	4.53e-06
chr19	34134440	34134651	site11928	16.7455	+	1.43e-06
chr19	34359202	34359413	site11929	17.2364	+	1.19e-06
chr19	34359355	34359566	site11930	14.6364	+	6.91e-06
chr19	34359382	34359593	site11931	14.6182	-	7.63e-06
chr19	34365055	34365266	site11932	16.7455	+	1.43e-06
chr19	34404273	34404484	site11933	14.7273	-	6.44e-06
chr19	34404274	34404485	site11934	17.2364	+	1.19e-06
chr19	34424527	34424738	site11935	14.6545	+	6.68e-06
chr19	34677453	34677664	site11936	14.6182	-	7.63e-06
chr19	34926735	34926946	site11937	16.7455	+	1.43e-06
chr19	34926740	34926951	site11938	15.1273	-	4.53e-06
chr19	34926741	34926952	site11939	18.2364	+	2.38e-07
chr19	35030609	35030820	site11940	14.4364	-	8.58e-06
chr19	35030610	35030821	site11941	14.5273	+	8.11e-06
chr19	35124526	35124737	site11942	15.7455	-	2.15e-06
chr19	35124527	35124738	site11943	14.7273	+	6.44e-06
chr19	35124573	35124784	site11944	15.3273	+	3.34e-06
chr19	35268030	35268241	site11945	14.6182	-	7.63e-06
chr19	35268078	35268289	site11946	17.9273	-	4.77e-07
chr19	35268079	35268290	site11947	16.4364	+	1.91e-06
chr19	35407930	35408141	site11948	14.6182	-	7.63e-06
chr19	35474688	35474899	site11949	15.3273	+	3.34e-06
chr19	35534078	35534289	site11950	14.5273	+	8.11e-06
chr19	35729202	35729413	site11951	14.4364	+	8.58e-06
chr19	35745410	35745621	site11952	15.1455	+	3.81e-06
chr19	35748246	35748457	site11953	16.7455	-	1.43e-06
chr19	35756938	35757149	site11954	15.1273	-	4.53e-06
chr19	35797796	35798007	site11955	18.2364	+	2.38e-07
chr19	35868413	35868624	site11956	15.4364	+	3.1e-06
chr19	35931440	35931651	site11957	14.6182	-	7.63e-06
chr19	35931441	35931652	site11958	18.2364	+	2.38e-07
chr19	36026573	36026784	site11959	15.1273	+	4.53e-06
chr19	36032786	36032997	site11960	17.9273	-	4.77e-07
chr19	36032787	36032998	site11961	16.4364	+	1.91e-06
chr19	36115104	36115315	site11962	17.9273	-	4.77e-07
chr19	36115105	36115316	site11963	17.4182	+	9.54e-07
chr19	36128017	36128228	site11964	14.6182	+	7.63e-06
chr19	36139448	36139659	site11965	16.7455	-	1.43e-06
chr19	36139877	36140088	site11966	17.9273	-	4.77e-07
chr19	36139878	36140089	site11967	17.9273	+	4.77e-07
chr19	36142203	36142414	site11968	15.1273	+	4.53e-06
chr19	36214452	36214663	site11969	14.4545	+	8.34e-06
chr19	36215008	36215219	site11970	15.6545	-	2.38e-06
chr19	36257569	36257780	site11971	17.9273	-	4.77e-07
chr19	36257570	36257781	site11972	17.4182	+	9.54e-07
chr19	36266532	36266743	site11973	17.9273	-	4.77e-07
chr19	36266533	36266744	site11974	17.4182	+	9.54e-07
chr19	36268982	36269193	site11975	17.4182	-	9.54e-07
chr19	36268983	36269194	site11976	17.9273	+	4.77e-07
chr19	36271505	36271716	site11977	17.4182	-	9.54e-07
chr19	36271506	36271717	site11978	17.4182	+	9.54e-07
chr19	36274004	36274215	site11979	17.4182	-	9.54e-07
chr19	36274005	36274216	site11980	17.4182	+	9.54e-07
chr19	36276547	36276758	site11981	17.4182	-	9.54e-07
chr19	36276548	36276759	site11982	17.4182	+	9.54e-07
chr19	36279100	36279311	site11983	17.4182	-	9.54e-07
chr19	36279101	36279312	site11984	17.4182	+	9.54e-07
chr19	36281634	36281845	site11985	17.4182	-	9.54e-07
chr19	36281635	36281846	site11986	17.4182	+	9.54e-07
chr19	36284173	36284384	site11987	17.4182	-	9.54e-07
chr19	36284174	36284385	site11988	17.4182	+	9.54e-07
chr19	36286704	36286915	site11989	17.4182	-	9.54e-07
chr19	36286705	36286916	site11990	17.4182	+	9.54e-07
chr19	36289242	36289453	site11991	17.4182	-	9.54e-07
chr19	36289243	36289454	site11992	17.4182	+	9.54e-07
chr19	36291777	36291988	site11993	17.4182	-	9.54e-07
chr19	36291778	36291989	site11994	17.4182	+	9.54e-07
chr19	36294305	36294516	site11995	17.4182	-	9.54e-07
chr19	36294306	36294517	site11996	17.4182	+	9.54e-07
chr19	36296828	36297039	site11997	17.4182	-	9.54e-07
chr19	36296829	36297040	site11998	17.4182	+	9.54e-07
chr19	36299363	36299574	site11999	17.4182	-	9.54e-07
chr19	36299364	36299575	site12000	17.4182	+	9.54e-07
chr19	36301898	36302109	site12001	17.4182	-	9.54e-07
chr19	36301899	36302110	site12002	17.4182	+	9.54e-07
chr19	36304428	36304639	site12003	17.4182	-	9.54e-07
chr19	36304429	36304640	site12004	17.4182	+	9.54e-07
chr19	36306943	36307154	site12005	17.4182	-	9.54e-07
chr19	36306944	36307155	site12006	17.4182	+	9.54e-07
chr19	36309474	36309685	site12007	17.7273	-	7.15e-07
chr19	36309475	36309686	site12008	14.6182	+	7.63e-06
chr19	36379175	36379386	site12009	17.9273	-	4.77e-07
chr19	36379176	36379387	site12010	17.4182	+	9.54e-07
chr19	36418593	36418804	site12011	18.2364	-	2.38e-07
chr19	36418594	36418805	site12012	14.6182	+	7.63e-06
chr19	36489923	36490134	site12013	18.2364	-	2.38e-07
chr19	36489924	36490135	site12014	15.1273	+	4.53e-06
chr19	36528154	36528365	site12015	14.6182	-	7.63e-06
chr19	36528155	36528366	site12016	18.2364	+	2.38e-07
chr19	36605203	36605414	site12017	18.2364	-	2.38e-07
chr19	36605204	36605415	site12018	15.1273	+	4.53e-06
chr19	36605573	36605784	site12019	14.5273	-	8.11e-06
chr19	36687500	36687711	site12020	17.9273	-	4.77e-07
chr19	36687501	36687712	site12021	17.9273	+	4.77e-07
chr19	36837994	36838205	site12022	14.7273	-	6.44e-06
chr19	36837995	36838206	site12023	16.7273	+	1.67e-06
chr19	37007698	37007909	site12024	17.9273	-	4.77e-07
chr19	37007699	37007910	site12025	17.4182	+	9.54e-07
chr19	37012227	37012438	site12026	15.3273	-	3.34e-06
chr19	37056897	37057108	site12027	17.9273	-	4.77e-07
chr19	37056898	37057109	site12028	17.4182	+	9.54e-07
chr19	37059267	37059478	site12029	17.9273	-	4.77e-07
chr19	37059268	37059479	site12030	17.4182	+	9.54e-07
chr19	37078084	37078295	site12031	15.6364	+	2.62e-06
chr19	37210471	37210682	site12032	15.2364	-	3.58e-06
chr19	37268918	37269129	site12033	17.4182	-	9.54e-07
chr19	37268919	37269130	site12034	17.9273	+	4.77e-07
chr19	37271457	37271668	site12035	17.4182	-	9.54e-07
chr19	37271458	37271669	site12036	17.9273	+	4.77e-07
chr19	37273985	37274196	site12037	17.4182	-	9.54e-07
chr19	37273986	37274197	site12038	17.9273	+	4.77e-07
chr19	37276523	37276734	site12039	17.4182	-	9.54e-07
chr19	37276524	37276735	site12040	17.9273	+	4.77e-07
chr19	37279047	37279258	site12041	17.4182	-	9.54e-07
chr19	37279048	37279259	site12042	17.9273	+	4.77e-07
chr19	37281575	37281786	site12043	17.4182	-	9.54e-07
chr19	37281576	37281787	site12044	17.9273	+	4.77e-07
chr19	37284100	37284311	site12045	17.4182	-	9.54e-07
chr19	37284101	37284312	site12046	17.9273	+	4.77e-07
chr19	37289148	37289359	site12047	17.4182	-	9.54e-07
chr19	37289149	37289360	site12048	17.9273	+	4.77e-07
chr19	37291674	37291885	site12049	17.4182	-	9.54e-07
chr19	37291675	37291886	site12050	17.9273	+	4.77e-07
chr19	37294199	37294410	site12051	17.4182	-	9.54e-07
chr19	37294200	37294411	site12052	17.9273	+	4.77e-07
chr19	37296725	37296936	site12053	17.4182	-	9.54e-07
chr19	37296726	37296937	site12054	17.9273	+	4.77e-07
chr19	37301790	37302001	site12055	17.4182	-	9.54e-07
chr19	37301791	37302002	site12056	17.9273	+	4.77e-07
chr19	37304281	37304492	site12057	17.4182	-	9.54e-07
chr19	37304282	37304493	site12058	17.9273	+	4.77e-07
chr19	37306622	37306833	site12059	17.4182	-	9.54e-07
chr19	37370868	37371079	site12060	16.7455	-	1.43e-06
chr19	37370869	37371080	site12061	14.6182	+	7.63e-06
chr19	37371315	37371526	site12062	14.7273	-	6.44e-06
chr19	37371316	37371527	site12063	15.7455	+	2.15e-06
chr19	37468740	37468951	site12064	15.6545	+	2.38e-06
chr19	37551220	37551431	site12065	17.9273	-	4.77e-07
chr19	37551221	37551432	site12066	16.4364	+	1.91e-06
chr19	37655749	37655960	site12067	15.6545	-	2.38e-06
chr19	37719674	37719885	site12068	17.9273	-	4.77e-07
chr19	37719675	37719886	site12069	17.9273	+	4.77e-07
chr19	37817185	37817396	site12070	17.9273	-	4.77e-07
chr19	37817186	37817397	site12071	17.9273	+	4.77e-07
chr19	37855169	37855380	site12072	14.8182	-	5.96e-06
chr19	37906570	37906781	site12073	14.2182	-	9.54e-06
chr19	37906571	37906782	site12074	17.2364	+	1.19e-06
chr19	37906688	37906899	site12075	14.2182	-	9.54e-06
chr19	37906689	37906900	site12076	16.7273	+	1.67e-06
chr19	38256604	38256815	site12077	16.7455	+	1.43e-06
chr19	38264381	38264592	site12078	15.1273	-	4.53e-06
chr19	38264382	38264593	site12079	16.7455	+	1.43e-06
chr19	38264704	38264915	site12080	14.7273	-	6.44e-06
chr19	38264705	38264916	site12081	16.7273	+	1.67e-06
chr19	38268650	38268861	site12082	14.7273	+	6.44e-06
chr19	38519183	38519394	site12083	15.1273	+	4.53e-06
chr19	38618282	38618493	site12084	15.6364	-	2.62e-06
chr19	38618884	38619095	site12085	18.2364	+	2.38e-07
chr19	38618949	38619160	site12086	17.2364	-	1.19e-06
chr19	38647411	38647622	site12087	18.2364	-	2.38e-07
chr19	38647501	38647712	site12088	18.2364	-	2.38e-07
chr19	38647502	38647713	site12089	14.6182	+	7.63e-06
chr19	38647521	38647732	site12090	18.2364	-	2.38e-07
chr19	38647522	38647733	site12091	14.6182	+	7.63e-06
chr19	38770303	38770514	site12092	14.9636	-	5.25e-06
chr19	38770975	38771186	site12093	15.7455	-	2.15e-06
chr19	38770976	38771187	site12094	14.2182	+	9.54e-06
chr19	38791531	38791742	site12095	14.2182	-	9.54e-06
chr19	38791532	38791743	site12096	15.7455	+	2.15e-06
chr19	38792204	38792415	site12097	14.9636	+	5.25e-06
chr19	38816371	38816582	site12098	14.6182	-	7.63e-06
chr19	38849248	38849459	site12099	15.1273	-	4.53e-06
chr19	38849249	38849460	site12100	18.2364	+	2.38e-07
chr19	38849337	38849548	site12101	18.2364	+	2.38e-07
chr19	38849408	38849619	site12102	16.7273	-	1.67e-06
chr19	38849409	38849620	site12103	14.7273	+	6.44e-06
chr19	38849414	38849625	site12104	17.7273	-	7.15e-07
chr19	38849499	38849710	site12105	17.2364	+	1.19e-06
chr19	38850501	38850712	site12106	15.3273	+	3.34e-06
chr19	38851983	38852194	site12107	14.9273	-	5.48e-06
chr19	38851984	38852195	site12108	14.9273	+	5.48e-06
chr19	38930352	38930563	site12109	16.7455	-	1.43e-06
chr19	38930353	38930564	site12110	15.1273	+	4.53e-06
chr19	38930435	38930646	site12111	14.3091	-	9.3e-06
chr19	39320567	39320778	site12112	14.5273	-	8.11e-06
chr19	39320568	39320779	site12113	14.4364	+	8.58e-06
chr19	39435884	39436095	site12114	18.2364	-	2.38e-07
chr19	39502794	39503005	site12115	17.7273	-	7.15e-07
chr19	39507036	39507247	site12116	14.6182	-	7.63e-06
chr19	39507258	39507469	site12117	14.1636	-	9.78e-06
chr19	39532760	39532971	site12118	17.9273	-	4.77e-07
chr19	39532761	39532972	site12119	17.4182	+	9.54e-07
chr19	39532811	39533022	site12120	15.3273	-	3.34e-06
chr19	39540148	39540359	site12121	15.3273	-	3.34e-06
chr19	39834139	39834350	site12122	14.4545	+	8.34e-06
chr19	39834168	39834379	site12123	15.3273	+	3.34e-06
chr19	39846280	39846491	site12124	14.6182	+	7.63e-06
chr19	39846358	39846569	site12125	15.7455	-	2.15e-06
chr19	39846359	39846570	site12126	14.7273	+	6.44e-06
chr19	39875692	39875903	site12127	17.7273	-	7.15e-07
chr19	39875693	39875904	site12128	15.1273	+	4.53e-06
chr19	39891947	39892158	site12129	17.7273	-	7.15e-07
chr19	39891948	39892159	site12130	15.1273	+	4.53e-06
chr19	39996889	39997100	site12131	14.6182	-	7.63e-06
chr19	39996890	39997101	site12132	16.7455	+	1.43e-06
chr19	40217224	40217435	site12133	16.7273	-	1.67e-06
chr19	40226629	40226840	site12134	17.2364	+	1.19e-06
chr19	40285421	40285632	site12135	18.2364	+	2.38e-07
chr19	40348572	40348783	site12136	15.1273	-	4.53e-06
chr19	40348573	40348784	site12137	17.7273	+	7.15e-07
chr19	40466797	40467008	site12138	15.1455	-	3.81e-06
chr19	40529186	40529397	site12139	15.2364	-	3.58e-06
chr19	40554100	40554311	site12140	14.5273	-	8.11e-06
chr19	40570585	40570796	site12141	15.6545	-	2.38e-06
chr19	40576674	40576885	site12142	14.6182	-	7.63e-06
chr19	40634569	40634780	site12143	14.9273	-	5.48e-06
chr19	40634570	40634781	site12144	15.4364	+	3.1e-06
chr19	40767449	40767660	site12145	17.9273	-	4.77e-07
chr19	40767450	40767661	site12146	17.9273	+	4.77e-07
chr19	40799008	40799219	site12147	18.2364	-	2.38e-07
chr19	40799216	40799427	site12148	14.9273	+	5.48e-06
chr19	41127968	41128179	site12149	14.4364	-	8.58e-06
chr19	41310044	41310255	site12150	15.3273	+	3.34e-06
chr19	41310271	41310482	site12151	14.4545	-	8.34e-06
chr19	41397303	41397514	site12152	17.2364	-	1.19e-06
chr19	41998657	41998868	site12153	15.4364	+	3.1e-06
chr19	42196648	42196859	site12154	16.4364	-	1.91e-06
chr19	42200415	42200626	site12155	14.8182	+	5.96e-06
chr19	42217676	42217887	site12156	16.4364	-	1.91e-06
chr19	42217677	42217888	site12157	17.9273	+	4.77e-07
chr19	42217765	42217976	site12158	15.6545	+	2.38e-06
chr19	42220037	42220248	site12159	18.2364	-	2.38e-07
chr19	42220038	42220249	site12160	15.1273	+	4.53e-06
chr19	42279872	42280083	site12161	17.4182	-	9.54e-07
chr19	42279873	42280084	site12162	17.4182	+	9.54e-07
chr19	42284207	42284418	site12163	16.7273	-	1.67e-06
chr19	42284208	42284419	site12164	14.2182	+	9.54e-06
chr19	42284413	42284624	site12165	18.2364	-	2.38e-07
chr19	42284414	42284625	site12166	14.6182	+	7.63e-06
chr19	42306835	42307046	site12167	14.8182	-	5.96e-06
chr19	42325309	42325520	site12168	14.6545	-	6.68e-06
chr19	42387384	42387595	site12169	16.7455	-	1.43e-06
chr19	42424132	42424343	site12170	18.2364	+	2.38e-07
chr19	43414630	43414841	site12171	15.2364	+	3.58e-06
chr19	43575462	43575673	site12172	15.6545	-	2.38e-06
chr19	43575500	43575711	site12173	14.9273	-	5.48e-06
chr19	43576267	43576478	site12174	16.7273	-	1.67e-06
chr19	43576268	43576479	site12175	14.2182	+	9.54e-06
chr19	43596099	43596310	site12176	14.6182	-	7.63e-06
chr19	43596100	43596311	site12177	18.2364	+	2.38e-07
chr19	43596175	43596386	site12178	14.6182	-	7.63e-06
chr19	43596176	43596387	site12179	17.7273	+	7.15e-07
chr19	43596203	43596414	site12180	15.3273	+	3.34e-06
chr19	43619567	43619778	site12181	15.1455	+	3.81e-06
chr19	43619960	43620171	site12182	17.4182	+	9.54e-07
chr19	43754825	43755036	site12183	17.9273	-	4.77e-07
chr19	43754962	43755173	site12184	14.7273	-	6.44e-06
chr19	43754963	43755174	site12185	16.7273	+	1.67e-06
chr19	43755593	43755804	site12186	17.9273	+	4.77e-07
chr19	44401513	44401724	site12187	16.4364	-	1.91e-06
chr19	44401514	44401725	site12188	17.9273	+	4.77e-07
chr19	44500125	44500336	site12189	17.9273	-	4.77e-07
chr19	44500126	44500337	site12190	17.4182	+	9.54e-07
chr19	44643723	44643934	site12191	18.2364	-	2.38e-07
chr19	44643724	44643935	site12192	15.1273	+	4.53e-06
chr19	44643729	44643940	site12193	16.7455	-	1.43e-06
chr19	44643730	44643941	site12194	14.6182	+	7.63e-06
chr19	44758299	44758510	site12195	14.6182	-	7.63e-06
chr19	44890930	44891141	site12196	16.7455	-	1.43e-06
chr19	44908885	44909096	site12197	14.6182	+	7.63e-06
chr19	44954620	44954831	site12198	14.8182	-	5.96e-06
chr19	45092791	45093002	site12199	15.1455	+	3.81e-06
chr19	45142036	45142247	site12200	14.8182	-	5.96e-06
chr19	45177079	45177290	site12201	14.7273	-	6.44e-06
chr19	45177080	45177291	site12202	16.7273	+	1.67e-06
chr19	45306638	45306849	site12203	14.6182	-	7.63e-06
chr19	45370599	45370810	site12204	14.7273	-	6.44e-06
chr19	45370600	45370811	site12205	17.2364	+	1.19e-06
chr19	45396608	45396819	site12206	15.0364	+	5.01e-06
chr19	45467515	45467726	site12207	18.2364	-	2.38e-07
chr19	45467516	45467727	site12208	14.6182	+	7.63e-06
chr19	45691888	45692099	site12209	18.2364	+	2.38e-07
chr19	45717204	45717415	site12210	14.8182	+	5.96e-06
chr19	45733232	45733443	site12211	14.2182	-	9.54e-06
chr19	45733233	45733444	site12212	17.2364	+	1.19e-06
chr19	45769294	45769505	site12213	14.3091	+	9.3e-06
chr19	45769310	45769521	site12214	18.2364	-	2.38e-07
chr19	45769311	45769522	site12215	15.1273	+	4.53e-06
chr19	45815224	45815435	site12216	15.0364	-	5.01e-06
chr19	45863058	45863269	site12217	17.2364	-	1.19e-06
chr19	45902583	45902794	site12218	16.7455	-	1.43e-06
chr19	45902584	45902795	site12219	14.6182	+	7.63e-06
chr19	45902658	45902869	site12220	15.1273	+	4.53e-06
chr19	45902707	45902918	site12221	15.1273	-	4.53e-06
chr19	45902762	45902973	site12222	15.7455	-	2.15e-06
chr19	45902763	45902974	site12223	14.7273	+	6.44e-06
chr19	45902786	45902997	site12224	17.4182	-	9.54e-07
chr19	45902787	45902998	site12225	17.4182	+	9.54e-07
chr19	45946810	45947021	site12226	17.2364	-	1.19e-06
chr19	45946811	45947022	site12227	14.7273	+	6.44e-06
chr19	46015270	46015481	site12228	15.0364	+	5.01e-06
chr19	46078704	46078915	site12229	15.6364	-	2.62e-06
chr19	46078728	46078939	site12230	15.1273	-	4.53e-06
chr19	46078752	46078963	site12231	15.1273	-	4.53e-06
chr19	46078776	46078987	site12232	15.1273	-	4.53e-06
chr19	46078800	46079011	site12233	15.1273	-	4.53e-06
chr19	46078824	46079035	site12234	15.1273	-	4.53e-06
chr19	46078848	46079059	site12235	15.1273	-	4.53e-06
chr19	46078872	46079083	site12236	15.1273	-	4.53e-06
chr19	46078896	46079107	site12237	15.1273	-	4.53e-06
chr19	46078920	46079131	site12238	15.1273	-	4.53e-06
chr19	46078944	46079155	site12239	15.1273	-	4.53e-06
chr19	46078968	46079179	site12240	15.1273	-	4.53e-06
chr19	46078992	46079203	site12241	15.1273	-	4.53e-06
chr19	46079016	46079227	site12242	15.1273	-	4.53e-06
chr19	46213904	46214115	site12243	14.2182	-	9.54e-06
chr19	46213905	46214116	site12244	15.7455	+	2.15e-06
chr19	46303675	46303886	site12245	15.1273	-	4.53e-06
chr19	46346853	46347064	site12246	18.2364	-	2.38e-07
chr19	46346854	46347065	site12247	14.6182	+	7.63e-06
chr19	46426682	46426893	site12248	16.7455	-	1.43e-06
chr19	46426755	46426966	site12249	15.1273	-	4.53e-06
chr19	46426756	46426967	site12250	17.7273	+	7.15e-07
chr19	46471449	46471660	site12251	14.6182	-	7.63e-06
chr19	46471450	46471661	site12252	18.2364	+	2.38e-07
chr19	46471557	46471768	site12253	14.9273	-	5.48e-06
chr19	46495819	46496030	site12254	14.2182	-	9.54e-06
chr19	46495820	46496031	site12255	15.7455	+	2.15e-06
chr19	46495825	46496036	site12256	15.1273	-	4.53e-06
chr19	46495826	46496037	site12257	18.2364	+	2.38e-07
chr19	46649175	46649386	site12258	14.4545	+	8.34e-06
chr19	46649491	46649702	site12259	18.2364	+	2.38e-07
chr19	46746369	46746580	site12260	14.6182	-	7.63e-06
chr19	46746370	46746581	site12261	17.7273	+	7.15e-07
chr19	46756723	46756934	site12262	16.7455	-	1.43e-06
chr19	46860465	46860676	site12263	16.7273	-	1.67e-06
chr19	46860466	46860677	site12264	14.2182	+	9.54e-06
chr19	46860563	46860774	site12265	15.7455	-	2.15e-06
chr19	46860564	46860775	site12266	14.7273	+	6.44e-06
chr19	46860635	46860846	site12267	17.2364	-	1.19e-06
chr19	46860730	46860941	site12268	16.7273	-	1.67e-06
chr19	46860731	46860942	site12269	14.7273	+	6.44e-06
chr19	47130697	47130908	site12270	15.6364	-	2.62e-06
chr19	47130717	47130928	site12271	17.9273	-	4.77e-07
chr19	47130718	47130929	site12272	17.9273	+	4.77e-07
chr19	47239564	47239775	site12273	14.4364	-	8.58e-06
chr19	47349104	47349315	site12274	14.3091	-	9.3e-06
chr19	47349194	47349405	site12275	18.2364	-	2.38e-07
chr19	47349195	47349406	site12276	15.1273	+	4.53e-06
chr19	47375498	47375709	site12277	16.7455	-	1.43e-06
chr19	47375499	47375710	site12278	15.1273	+	4.53e-06
chr19	47390672	47390883	site12279	14.3091	-	9.3e-06
chr19	47484255	47484466	site12280	14.4364	-	8.58e-06
chr19	47515107	47515318	site12281	15.3273	+	3.34e-06
chr19	47573068	47573279	site12282	15.7455	-	2.15e-06
chr19	47573069	47573280	site12283	14.7273	+	6.44e-06
chr19	47573115	47573326	site12284	16.7455	-	1.43e-06
chr19	47573116	47573327	site12285	14.6182	+	7.63e-06
chr19	47608588	47608799	site12286	14.9273	+	5.48e-06
chr19	47680314	47680525	site12287	14.6182	-	7.63e-06
chr19	47685695	47685906	site12288	14.8182	-	5.96e-06
chr19	47698806	47699017	site12289	14.8182	-	5.96e-06
chr19	47998791	47999002	site12290	14.7273	-	6.44e-06
chr19	47998826	47999037	site12291	14.6545	-	6.68e-06
chr19	48110408	48110619	site12292	17.9273	-	4.77e-07
chr19	48110409	48110620	site12293	17.4182	+	9.54e-07
chr19	48214452	48214663	site12294	15.2364	-	3.58e-06
chr19	48334066	48334277	site12295	15.1273	+	4.53e-06
chr19	48363887	48364098	site12296	15.3273	+	3.34e-06
chr19	48442994	48443205	site12297	14.5273	+	8.11e-06
chr19	48489524	48489735	site12298	14.3091	-	9.3e-06
chr19	48506707	48506918	site12299	14.6182	+	7.63e-06
chr19	48574727	48574938	site12300	14.6182	+	7.63e-06
chr19	48634558	48634769	site12301	17.7273	+	7.15e-07
chr19	48683395	48683606	site12302	15.2364	-	3.58e-06
chr19	48710639	48710850	site12303	14.3091	+	9.3e-06
chr19	48714378	48714589	site12304	17.4182	-	9.54e-07
chr19	48720828	48721039	site12305	16.7455	-	1.43e-06
chr19	48720829	48721040	site12306	14.6182	+	7.63e-06
